country,message_id,message_combination,target_topic,target_position,target_group,target_message,target_constraint_gender,sender_scope,sender_message,sender_category,sender_hatescore
gbr,gbr-mssge-282,religious-right-threat-group-2,religious,right,Religious bigots,A life without faith is an empty life.,NA,group,Religious bigots should be crucified - let's see who's having an empty life then!,threat,2
gbr,gbr-mssge-283,religious-right-threat-personal-2,religious,right,Religious bigots,A life without faith is an empty life.,NA,personal,You should be crucified - let's see who's having an empty life then!,threat,2
gbr,gbr-mssge-284,religious-right-mocking-group-1,religious,right,Religious bigots,A life without faith is an empty life.,NA,group,The only thing that's empty is people's prayers,mocking,1
gbr,gbr-mssge-285,religious-right-mocking-personal-1,religious,right,Religious bigots,A life without faith is an empty life.,NA,personal,"You still believe in fairytales, right? Lol",mocking,1
gbr,gbr-mssge-286,religious-right-meme-group-1,religious,right,Religious bigots,A life without faith is an empty life.,NA,group,religion_r_group.jpeg,meme,1
gbr,gbr-mssge-287,religious-right-meme-personal-1,religious,right,Religious bigots,A life without faith is an empty life.,NA,personal,religion_r_personal.jpeg,meme,1
gbr,gbr-mssge-288,inequality-left-opinion-group-1,inequality,left,Communists,Tax the rich!,NA,group,Communists should be stopped from destroying this country.,opinion,1
gbr,gbr-mssge-289,inequality-left-opinion-group-2,inequality,left,Communists,Tax the rich!,NA,group,Communists should all be thrown in jail for threatening democracy!,opinion,2
gbr,gbr-mssge-290,inequality-left-insult-group-1,inequality,left,Communists,Tax the rich!,NA,group,Communist lefties are total imbeciles,insult,1
gbr,gbr-mssge-291,inequality-left-insult-personal-1,inequality,left,Communists,Tax the rich!,NA,personal,"You're a total imbecile, you communist leftie",insult,1
gbr,gbr-mssge-292,inequality-left-insult-group-2,inequality,left,Communists,Tax the rich!,NA,group,Communist lefties are all lazy scum!,insult,2
gbr,gbr-mssge-293,inequality-left-insult-personal-2,inequality,left,Communists,Tax the rich!,NA,personal,You're just lazy communist scum!,insult,2
gbr,gbr-mssge-294,inequality-left-threat-group-1,inequality,left,Communists,Tax the rich!,NA,group,"Protect your family, kick a commie's arse",threat,1
gbr,gbr-mssge-295,inequality-left-threat-personal-1,inequality,left,Communists,Tax the rich!,NA,personal,You deserve to have your arse kicked,threat,1
gbr,gbr-mssge-296,inequality-left-threat-group-2,inequality,left,Communists,Tax the rich!,NA,group,Communists should be hunted for sport!,threat,2
gbr,gbr-mssge-297,inequality-left-threat-personal-2,inequality,left,Communists,Tax the rich!,NA,personal,You should be hunted for sport!,threat,2
gbr,gbr-mssge-298,inequality-left-mocking-group-1,inequality,left,Communists,Tax the rich!,NA,group,Tax the rich? You mean the people who actually work for a living?,mocking,1
gbr,gbr-mssge-299,inequality-left-mocking-personal-1,inequality,left,Communists,Tax the rich!,NA,personal,"Aw life must be so hard for you! here, have some handouts",mocking,1
gbr,gbr-mssge-300,inequality-left-meme-group-1,inequality,left,Communists,Tax the rich!,NA,group,inequality_l_group.jpeg,meme,1
gbr,gbr-mssge-301,inequality-left-meme-personal-1,inequality,left,Communists,Tax the rich!,NA,personal,inequality_l_personal.jpeg,meme,1
gbr,gbr-mssge-302,inequality-right-opinion-group-1,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,group,"Billionaires are to blame for poverty, NO ONE should be that wealthy",opinion,1
gbr,gbr-mssge-303,inequality-right-opinion-group-2,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,group,Capitalists should all be thrown in jail for defrauding society like this!,opinion,2
gbr,gbr-mssge-304,inequality-right-insult-group-1,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,group,Capitalists are all heartless bastards.,insult,1
gbr,gbr-mssge-305,inequality-right-insult-personal-1,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,personal,You're a capitalist heartless bastard.,insult,1
gbr,gbr-mssge-306,inequality-right-insult-group-2,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,group,Capitalist pigs are the ones to blame!,insult,2
gbr,gbr-mssge-307,inequality-right-insult-personal-2,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,personal,"You're the one to blame, capitalist pig!",insult,2
gbr,gbr-mssge-308,inequality-right-threat-group-1,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,group,Capitalists should be beaten in the streets,threat,1
gbr,gbr-mssge-309,inequality-right-threat-personal-1,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,personal,I hope someone beats you with a bat,threat,1
gbr,gbr-mssge-310,inequality-right-threat-group-2,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,group,We should put all capitalists' heads on spikes!,threat,2
gbr,gbr-mssge-311,inequality-right-threat-personal-2,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,personal,I hope someone puts your head on a spike!,threat,2
gbr,gbr-mssge-312,inequality-right-mocking-group-1,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,group,"Capitalists are such warm, loving people, aren't they?",mocking,1
gbr,gbr-mssge-313,inequality-right-mocking-personal-1,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,personal,"Lol that's some convenient logic, better hope you never end up poor",mocking,1
gbr,gbr-mssge-314,inequality-right-meme-group-1,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,group,inequality_r_group.jpeg,meme,1
gbr,gbr-mssge-315,inequality-right-meme-personal-1,inequality,right,Capitalists,The poor are to blame for their poverty.,NA,personal,inequality_r_personal.jpeg,meme,1
gbr,gbr-mssge-316,nationalism-left-opinion-group-1,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,group,Unpatriotic language like this shouldn't be on the internet.,opinion,1
gbr,gbr-mssge-317,nationalism-left-opinion-group-2,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,group,Traitors are dangerous! They should be arrested and thrown in jail!,opinion,2
gbr,gbr-mssge-318,nationalism-left-insult-group-1,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,group,Ungrateful traitors are all idiots.,insult,1
gbr,gbr-mssge-319,nationalism-left-insult-personal-1,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,personal,You are an idiot traitor.,insult,1
gbr,gbr-mssge-320,nationalism-left-insult-group-2,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,group,Traitors should be identified for what they are: terrorist scum!,insult,2
gbr,gbr-mssge-321,nationalism-left-insult-personal-2,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,personal,"You're terrorist scum, traitor!",insult,2
gbr,gbr-mssge-322,nationalism-left-threat-group-1,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,group,All traitors should be punched in the face.,threat,1
gbr,gbr-mssge-323,nationalism-left-threat-personal-1,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,personal,"You should be punched in the face, traitor",threat,1
gbr,gbr-mssge-324,nationalism-left-threat-group-2,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,group,Traitors should be stamped out like vermin!,threat,2
gbr,gbr-mssge-325,nationalism-left-threat-personal-2,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,personal,You should be shot on sight!,threat,2
gbr,gbr-mssge-326,nationalism-left-mocking-group-1,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,group,I'm ashamed of all the stupid whiny traitors in my country,mocking,1
gbr,gbr-mssge-327,nationalism-left-mocking-personal-1,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,personal,"Don't worry, your country is ashamed of you too",mocking,1
gbr,gbr-mssge-328,nationalism-left-meme-group-1,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,group,nationalism_l_group.jpeg,meme,1
gbr,gbr-mssge-329,nationalism-left-meme-personal-1,nationalism,left,Anarchists/Traitors,I am ashamed of my country!,NA,personal,nationalism_l_personal.jpeg,meme,1
gbr,gbr-mssge-330,nationalism-right-opinion-group-1,nationalism,right,Patriots,I am proud of my country!,NA,group,"Patriotism is harmful, it shouldn't be encouraged in schools",opinion,1
gbr,gbr-mssge-331,nationalism-right-opinion-group-2,nationalism,right,Patriots,I am proud of my country!,NA,group,"So-called ""patriots"" should have to pay reparations to all the people this country has hurt!",opinion,2
gbr,gbr-mssge-332,nationalism-right-insult-group-1,nationalism,right,Patriots,I am proud of my country!,NA,group,"""Patriots"" are all idiotic sheeple",insult,1
gbr,gbr-mssge-333,nationalism-right-insult-personal-1,nationalism,right,Patriots,I am proud of my country!,NA,personal,You are an idiotic sheep,insult,1
gbr,gbr-mssge-334,nationalism-right-insult-group-2,nationalism,right,Patriots,I am proud of my country!,NA,group,"""Patriots"" are all liars and propagandists!",insult,2
gbr,gbr-mssge-335,nationalism-right-insult-personal-2,nationalism,right,Patriots,I am proud of my country!,NA,personal,You're a liar and propagandist!,insult,2
gbr,gbr-mssge-336,nationalism-right-threat-group-1,nationalism,right,Patriots,I am proud of my country!,NA,group,"All ""patriots"" are violent and should be punched in the face.",threat,1
gbr,gbr-mssge-337,nationalism-right-threat-personal-1,nationalism,right,Patriots,I am proud of my country!,NA,personal,You're a violent person who should be punched in the face.,threat,1
gbr,gbr-mssge-338,nationalism-right-threat-group-2,nationalism,right,Patriots,I am proud of my country!,NA,group,"All ""patriots"" should be pushed off a cliff!",threat,2
gbr,gbr-mssge-339,nationalism-right-threat-personal-2,nationalism,right,Patriots,I am proud of my country!,NA,personal,I hope someone pushes you off a cliff!,threat,2
gbr,gbr-mssge-340,nationalism-right-mocking-group-1,nationalism,right,Patriots,I am proud of my country!,NA,group,Ahh patriotism--makes idiots of us all!,mocking,1
gbr,gbr-mssge-341,nationalism-right-mocking-personal-1,nationalism,right,Patriots,I am proud of my country!,NA,personal,Aww I bet your country is very proud of you too lol,mocking,1
gbr,gbr-mssge-342,nationalism-right-meme-group-1,nationalism,right,Patriots,I am proud of my country!,NA,group,nationalism_r_group.jpeg,meme,1
gbr,gbr-mssge-343,nationalism-right-meme-personal-1,nationalism,right,Patriots,I am proud of my country!,NA,personal,nationalism_r_personal.jpeg,meme,1
gbr,gbr-mssge-344,police-left-opinion-group-1,police,left,Cop-haters,Defund the police!,NA,group,This type of police-hating shouldn't be allowed on the internet.,opinion,1
gbr,gbr-mssge-345,police-left-opinion-group-2,police,left,Cop-haters,Defund the police!,NA,group,"Police-haters are dangerous, they should all be thrown in jail!",opinion,2
gbr,gbr-mssge-346,police-left-insult-group-1,police,left,Cop-haters,Defund the police!,NA,group,Police-haters are all soft in the head.,insult,1
gbr,gbr-mssge-347,police-left-insult-personal-1,police,left,Cop-haters,Defund the police!,NA,personal,You must be soft in the head,insult,1
gbr,gbr-mssge-348,police-left-insult-group-2,police,left,Cop-haters,Defund the police!,NA,group,"Police-haters are all criminals, why else would they want to defund police?!",insult,2
gbr,gbr-mssge-349,police-left-insult-personal-2,police,left,Cop-haters,Defund the police!,NA,personal,"You must be a criminal, why else would you want to defund the police?!",insult,2
gbr,gbr-mssge-350,police-left-threat-group-1,police,left,Cop-haters,Defund the police!,NA,group,Police-haters deserve to be beaten in the streets,threat,1
gbr,gbr-mssge-351,police-left-threat-personal-1,police,left,Cop-haters,Defund the police!,NA,personal,You deserve to be beaten in the streets,threat,1
gbr,gbr-mssge-352,police-left-threat-group-2,police,left,Cop-haters,Defund the police!,NA,group,Death to all police-haters!,threat,2
gbr,gbr-mssge-353,police-left-threat-personal-2,police,left,Cop-haters,Defund the police!,NA,personal,Die you police-hater!,threat,2
gbr,gbr-mssge-354,police-left-mocking-group-1,police,left,Cop-haters,Defund the police!,NA,group,"Lol everyone's a police-hater until they have to call the police, right?",mocking,1
gbr,gbr-mssge-355,police-left-mocking-personal-1,police,left,Cop-haters,Defund the police!,NA,personal,"Yep, let's defund the police and see how long you last! lol",mocking,1
gbr,gbr-mssge-356,police-left-meme-group-1,police,left,Cop-haters,Defund the police!,NA,group,police_l_group.jpeg,meme,1
gbr,gbr-mssge-357,police-left-meme-personal-1,police,left,Cop-haters,Defund the police!,NA,personal,police_l_personal.jpeg,meme,1
gbr,gbr-mssge-358,police-right-opinion-group-1,police,right,Cops,Support our police!,NA,group,Police should be downsized.,opinion,1
gbr,gbr-mssge-359,police-right-opinion-group-2,police,right,Cops,Support our police!,NA,group,All police should be locked up!,opinion,2
gbr,gbr-mssge-360,police-right-insult-group-1,police,right,Cops,Support our police!,NA,group,All police are bastards.,insult,1
gbr,gbr-mssge-361,police-right-insult-personal-1,police,right,Cops,Support our police!,NA,personal,You're a police-loving bastard.,insult,1
gbr,gbr-mssge-362,police-right-insult-group-2,police,right,Cops,Support our police!,NA,group,Police are all disgusting pigs!,insult,2
