,id,text,score,predicted_label,true_label
1388,phl-mssge-192,At hindi ko problema kung gusto kang suntukin ka sa mukha ng ibang tao.,0.54744303,1.0,1
1642,phleng-mssge-47,men_l_personal.jpeg,0.025203144,0.0,1
1652,phleng-mssge-57,You should be punched in the face.,0.8252207,1.0,1
76,gbr-mssge-77,immigrants_l_personal.jpeg,0.051810697,0.0,1
1114,nig-mssge-317,Traitors are dangerous! They should be arrested and thrown in jail!,0.49483058,0.0,1
1013,nig-mssge-216,politics_l_group.jpeg,0.029563503,0.0,1
259,gbr-mssge-260,Religion is important and should be required in schools.,0.04216247,0.0,1
354,gbr-mssge-355,"Yep, let's defund the police and see how long you last! lol",0.112953395,0.0,1
158,gbr-mssge-159,"Aw someone's afraid of getting a little sweaty, boohoo",0.1893425,0.0,1
775,indeng-mssge-377,"Get a fucking grip, you SUV-hating bastard!",0.96069145,1.0,1
1274,phl-mssge-78,Ang mga xenophobes o mga taong ayaw sa mga dayuhan ay hindi dapat hayaang manatili sa Internet.,0.27750343,0.0,1
1480,phl-mssge-284,Ang tanging bagay na walang halaga ay ang mga panalangin ng tao.,0.11378009,0.0,1
2227,usa-mssge-233,Homosexuals should be thrown in prison!,,,1
1352,phl-mssge-156,Ang mga alarmista ng klima ay dapat sagasaan ng mga SUV!,,,1
2178,usa-mssge-184,Death to all social justice warriors!,,,1
628,indeng-mssge-230,politics_r_group.jpeg,,,1
1054,nig-mssge-257,"Um, you think anyone will marry you? Shior",,,1
256,gbr-mssge-257,Um and you think anyone wants to marry you? lol,0.25462922,0.0,1
1664,phleng-mssge-69,You're just a dirty immigrant!,0.8299589,1.0,1
2135,usa-mssge-141,I hope someone tases you with a cattle prod,0.52414405,1.0,1
722,indeng-mssge-324,Traitors should be stamped out like vermin!,0.6099415,1.0,1
1267,phl-mssge-71,Dapat kang suntukin sa mukha.,0.6943677,1.0,1
246,gbr-mssge-247,Homophobes should be thrown in jail!,0.4269174,0.0,1
854,nig-mssge-57,You should be punched in the face.,0.8252207,1.0,1
395,gbr-mssge-396,"Freedom to do what, roll into a ditch? Lol",0.19219314,0.0,1
386,gbr-mssge-387,Petrol and diesel cars should be banned!,0.030741978,0.0,1
875,nig-mssge-78,Antiforeigners should not be tolerated on the internet.,0.3977292,0.0,1
2078,usa-mssge-84,Xenophobes should be punched in the face.,0.7701451,1.0,1
782,indeng-mssge-384,cars_l_group.jpeg,0.019980038,0.0,1
1850,phleng-mssge-255,Die you homophobe!,0.85333383,1.0,1
2211,usa-mssge-217,politics_l_personal.jpeg,0.021432023,0.0,1
1021,nig-mssge-224,"Beat all  PDP, they're a menace to society.",0.5251682,1.0,1
1522,phl-mssge-326,Ikinahihiya ko ang lahat ng mga tanga at mareklamong traydor sa aking bansa.,0.5423875,1.0,1
1992,phleng-mssge-397,Aw I bet you still play with your little toy motorcycles at home too!,0.09481675,0.0,1
1420,phl-mssge-224,"Suntukin ang mga Nacionalista, sila'y salot sa lipunan.",0.51980776,1.0,1
1105,nig-mssge-308,Capitalists should be beaten in the streets,0.658061,1.0,1
1266,phl-mssge-70,Kailangang suntukin sa mukha ang mga imigrante.,0.6943677,1.0,1
2384,usa-mssge-390,SUV lovers are all gas-guzzling criminals!,0.5145894,1.0,1
1503,phl-mssge-307,"Ikaw ang may kasalanan, isang hayop na kapitalista!",0.7344449,1.0,1
1565,phl-mssge-369,Aww ang munting sanggol na pulis ay kailangan ng proteksyon!,0.13908891,0.0,1
963,nig-mssge-166,Climate skeptics can't follow the science because their brains are too small!,0.5739874,1.0,1
696,indeng-mssge-298,Tax the rich? You mean the people who actually work for a living?,0.04067813,0.0,1
1367,phl-mssge-171,Ang pinakamahusay na paraan upang iligtas ang planeta ay ang patayin ka!,0.6027529,1.0,1
1299,phl-mssge-103,"Ha, ha, isa itong kombenyente palusot sa pagiging isang talunan!",0.4555076,0.0,1
398,gbr-mssge-399,cars_r_personal.jpeg,0.01426248,0.0,1
1356,phl-mssge-160,climate_l_group.jpeg,0.019226074,0.0,1
2321,usa-mssge-327,"Don't worry, your country is ashamed of you too",0.4014846,0.0,1
2046,usa-mssge-52,You're a dumb tradwife.,0.85333383,1.0,1
1510,phl-mssge-314,inequality_r_group.jpeg,0.036634352,0.0,1
1319,phl-mssge-123,Isa kang mangmang na elistista.,0.46923602,0.0,1
723,indeng-mssge-325,You should be shot on sight!,0.76197964,1.0,1
3,gbr-mssge-4,You whiny idiot,0.8988238,1.0,1
853,nig-mssge-56,Toxic men should be punched in the face.,0.7510937,1.0,1
795,indeng-mssge-397,Aw I bet you still play with your little toy cars at home too!,0.09351514,0.0,1
2324,usa-mssge-330,"Patriotism is harmful, it shouldn't be encouraged in schools",0.20195828,0.0,1
2273,usa-mssge-279,You're stupid as fuck!,0.9749944,1.0,1
873,nig-mssge-76,immigrants_l_group.jpeg,0.055521555,0.0,1
322,gbr-mssge-323,"You should be punched in the face, traitor",0.8540474,1.0,1
1282,phl-mssge-86,Ang mga xenophobes o mga taong ayaw sa mga dayuhan ay dapat paalisin at barilin!,0.52547425,1.0,1
2059,usa-mssge-65,The government should deport more immigrants!,0.3827457,0.0,1
1996,usa-mssge-2,Women shouldn't be allowed to work!,0.6020386,1.0,1
560,indeng-mssge-162,Climate skeptics should be stopped from spreading lies.,0.2854869,0.0,1
1392,phl-mssge-196,Lahat ng mga taong ipinaglalaban ang malayang pananalita ay kailangang suntukin sa mukha.,0.6615786,1.0,1
1006,nig-mssge-209,You're a communist bastard!,0.9248995,1.0,1
1491,phl-mssge-295,Karapat-dapat kang tadyakan.,0.026028076,0.0,1
1617,phleng-mssge-22,Chauvinist pig!,0.6675394,1.0,1
2141,usa-mssge-147,vegans_r_personal.jpeg,0.027442247,0.0,1
2196,usa-mssge-202,freespeech_r_group.jpeg,0.028620722,0.0,1
951,nig-mssge-154,Climate alarmists should all be punched in the face.,0.743089,1.0,1
257,gbr-mssge-258,homosexuality_r_group.jpeg,0.23812068,0.0,1
915,nig-mssge-118,racism_r_group.jpeg,0.15932569,0.0,1
1066,nig-mssge-269,You should be shot in the head!,0.8460273,1.0,1
1064,nig-mssge-267,You'll burn in hell soon.,0.85173553,1.0,1
1087,nig-mssge-290,Communist lefties are totally deranged entities.,0.62169385,1.0,1
125,gbr-mssge-126,Vegans should all be force-fed meat.,0.584095,1.0,1
641,indeng-mssge-243,Lol lighten up! no one gives a shit about homos and your rights,0.8403191,1.0,1
921,nig-mssge-124,Vegans are a bunch of dirty bohemians!,0.72028047,1.0,1
2019,usa-mssge-25,I hope someone punches you in the face.,0.85173553,1.0,1
2326,usa-mssge-332,"""Patriots"" are all idiotic sheeple",0.8778702,1.0,1
1892,phleng-mssge-297,You should be hunted for sport!,0.10609736,0.0,1
2373,usa-mssge-379,"I should kick your ass, SUV-hater",0.944597,1.0,1
2067,usa-mssge-73,You should be killed like vermin!,0.8778702,1.0,1
2151,usa-mssge-157,I'd like to run you over with my SUV!,0.60325533,1.0,1
1886,phleng-mssge-291,"You're a total imbecile, you communist leftie",0.90451443,1.0,1
468,indeng-mssge-70,Immigrants should be punched in the face.,0.85173553,1.0,1
678,indeng-mssge-280,Religious bigots should all be punched in the face.,0.7761081,1.0,1
1719,phleng-mssge-124,Vegans are a bunch of dirty hippies!,0.7675452,1.0,1
443,indeng-mssge-45,"Yes baby, go and cry in your mother's lap, hahaha!",0.5559701,1.0,1
850,nig-mssge-53,Most men are nasty predators!,0.6863638,1.0,1
141,gbr-mssge-142,Meat-eaters should be butchered and sold!,0.37751234,0.0,1
1512,phl-mssge-316,Ang wikang hindi makabayan ay hindi dapat nasa Internet.,0.034984488,0.0,1
2056,usa-mssge-62,men_r_group.jpeg,0.026617315,0.0,1
709,indeng-mssge-311,I hope someone hangs you on the street!,0.7675452,1.0,1
1618,phleng-mssge-23,You are a leech on the system!,0.6798578,1.0,1
622,indeng-mssge-224,"Punch all the Sanghis, they are a menace to the society.",0.6943677,1.0,1
1207,phl-mssge-11,Karapat-dapat kang magahasa!,0.53875744,1.0,1
132,gbr-mssge-133,vegans_l_personal.jpeg,0.02920996,0.0,1
630,indeng-mssge-232,"Homosexuality is a sin, and shouldn't be talked about at schools.",0.5921536,1.0,1
102,gbr-mssge-103,haha what a convenient excuse for being a loser!,0.6831271,1.0,1
2250,usa-mssge-256,Say people who watch lesbian porn,0.5024724,1.0,1
50,gbr-mssge-51,You are such a toxic moron.,0.911035,1.0,1
1387,phl-mssge-191,Tigilan ang pananakit sa mga tao. Ang mga taong nagpapalaganap ng matinding galit ay dapat ikulong!,0.20032968,0.0,1
2115,usa-mssge-121,"It should be against the law for vegans to have children, it's child cruelty!",0.3281604,0.0,1
1206,phl-mssge-10,Nararapat na magahasa ang mga peminista!,0.6863638,1.0,1
1643,phleng-mssge-48,Toxic men should have no place on the internet.,0.3389984,0.0,1
2010,usa-mssge-16,Stay-at-home moms should get a real job.,0.15103401,0.0,1
108,gbr-mssge-109,You're a bigoted arsehole.,0.90451443,1.0,1
985,nig-mssge-188,freespeech_l_group.jpeg,0.030741978,0.0,1
1526,phl-mssge-330,"Ang pagiging makabayan ay nakasasama, hindi ito dapat hikayatin sa mga paaralan.",0.035220183,0.0,1
615,indeng-mssge-217,politics_l_personal.jpeg,0.021432023,0.0,1
187,gbr-mssge-188,freespeech_l_group.jpeg,0.030859824,0.0,1
1950,phleng-mssge-355,"Yep, let's stop having police and see how long you last! lol",0.18079062,0.0,1
1375,phl-mssge-179,Isa kang nakaaawang talunang hindi kayang tumanggap ng biro.,0.4962726,0.0,1
1849,phleng-mssge-254,Death to all homophobes!,0.7998551,1.0,1
995,nig-mssge-198,Free speech warriors should be rounded up and gassed!,0.60325533,1.0,1
1919,phleng-mssge-324,Traitors should be stamped out like pests!,0.568186,1.0,1
1816,phleng-mssge-221,You're a consertive extremist ideologue.,0.30993456,0.0,1
909,nig-mssge-112,Racists should all be punched in the face.,0.8252207,1.0,1
1432,phl-mssge-236,Ang mga homosexual ay mga nakadidiring bading!,0.76523775,1.0,1
307,gbr-mssge-308,Capitalists should be beaten in the streets,0.658061,1.0,1
2121,usa-mssge-127,I should force-feed you a burger,0.36043653,0.0,1
1796,phleng-mssge-201,"WOW you sound really tough and edgy, I bet everyone is SO afraid of you and your opinions *eyeroll*",0.36043653,0.0,1
577,indeng-mssge-179,You're just a pathetic loser who can't take a joke.,0.84251964,1.0,1
1189,nig-mssge-392,SUV lovers need a good kick in the ass,0.8778702,1.0,1
1003,nig-mssge-206,APC are a bunch of lazy bones.,0.54471385,1.0,1
1878,phleng-mssge-283,You should be crucified - let's see who's having an empty life then!,0.60325533,1.0,1
1203,phl-mssge-7,Puta kang nagmamarapat!,0.584095,1.0,1
86,gbr-mssge-87,I hope someone shoots you in the street!,0.7998551,1.0,1
2280,usa-mssge-286,religion_r_group.jpeg,0.03781283,0.0,1
2128,usa-mssge-134,"We should stop serving meat to children, it's terrible for them",0.15932569,0.0,1
792,indeng-mssge-394,SUV lovers should all be pushed off a bridge and drown!,0.6943677,1.0,1
2166,usa-mssge-172,"Hmm I think climate skeptics are pretty overrated, lol",0.20219094,0.0,1
1148,nig-mssge-351,You deserve to be beaten in the streets,0.6744087,1.0,1
215,gbr-mssge-216,politics_l_group.jpeg,0.028974265,0.0,1
1164,nig-mssge-367,Die you police-lover!,0.76197964,1.0,1
2113,usa-mssge-119,racism_r_personal.jpeg,0.15490346,0.0,1
1483,phl-mssge-287,religion_r_personal.jpeg,0.02826718,0.0,1
742,indeng-mssge-344,This type of police-hating shouldn't be allowed on the internet.,0.1883923,0.0,1
804,nig-mssge-7,You useless fake lifer!,0.8115627,1.0,1
750,indeng-mssge-352,Death to all police-haters!,0.78207105,1.0,1
1490,phl-mssge-294,"Protektahan ang iyong pamilya, tadyakan ang mga komunista.",0.29953843,0.0,1
241,gbr-mssge-242,Uh oh the homos are squealing about their rights again,0.5721988,1.0,1
1113,nig-mssge-316,Unpatriotic language like this shouldn't be on the internet.,0.104795754,0.0,1
661,indeng-mssge-263,You are an arrogant asshole.,0.95048624,1.0,1
1068,nig-mssge-271,"Go home, atheist, you're drunk!",0.6588125,1.0,1
1847,phleng-mssge-252,Punch all homophobes,0.70778835,1.0,1
770,indeng-mssge-372,This type of stupid discussion shouldn't be allowed on the internet.,0.65996873,1.0,1
1650,phleng-mssge-55,You are a lazy bitch!,0.944597,1.0,1
919,nig-mssge-122,Vegans are all ignorant elitists.,0.68408644,1.0,1
26,gbr-mssge-27,I hope someone burns your house down and you die!,0.8988238,1.0,1
238,gbr-mssge-239,You deserve to have your arse kicked,0.9029226,1.0,1
481,indeng-mssge-83,You're just some nationalist idiot!,0.9029226,1.0,1
444,indeng-mssge-46,men_l_group.jpeg,0.02449606,0.0,1
119,gbr-mssge-120,We should all eat meat for our own health,0.035691574,0.0,1
1866,phleng-mssge-271,"Go home, atheist, you're drunk!",0.6588125,1.0,1
944,nig-mssge-147,vegans_r_personal.jpeg,0.027442247,0.0,1
1905,phleng-mssge-310,We should put all capitalists' heads on spikes!,0.568186,1.0,1
1967,phleng-mssge-372,This type of motorcycle-hating shouldn't be allowed on the internet.,0.11450345,0.0,1
2125,usa-mssge-131,"For every burger you don't eat, I'll eat two! lol",0.050821137,0.0,1
440,indeng-mssge-42,You should be castrated!,0.78207105,1.0,1
2053,usa-mssge-59,You should be shot!,0.7701451,1.0,1
2083,usa-mssge-89,Aw does someone feel threatened by the scary brown people? Boohoo,0.45090583,0.0,1
1655,phleng-mssge-60,"Oh yeah we definitely need more toxic men around, they're really good at fuck-all.",0.7675452,1.0,1
2002,usa-mssge-8,Feminists should all be punched in the face.,0.85333383,1.0,1
1301,phl-mssge-105,racism_l_personal.jpeg,0.165053,0.0,1
410,indeng-mssge-12,Feminists amuse me; they think they're so smart.,0.25462922,0.0,1
2015,usa-mssge-21,Stay-at-home moms are leeches on the system!,0.6308392,1.0,1
1718,phleng-mssge-123,You're such an ignorant elitist.,0.7497506,1.0,1
19,gbr-mssge-20,You are just lazy.,0.54471385,1.0,1
1744,phleng-mssge-149,Climate alarmists should be thrown out of the country!,0.36095104,0.0,1
2194,usa-mssge-200,"Free speech warriors are all the same: post dumb shit, and cry when someone tells them their shit's dumb",0.91625386,1.0,1
352,gbr-mssge-353,Die you police-hater!,0.7998551,1.0,1
2231,usa-mssge-237,You're a disgusting faggot!,0.95048624,1.0,1
760,indeng-mssge-362,Police are all disgusting pigs!,0.8629672,1.0,1
1641,phleng-mssge-46,men_l_group.jpeg,0.02449606,0.0,1
1535,phl-mssge-339,Sana'y may tumulak sa iyo sa bangin!,0.20126031,0.0,1
2234,usa-mssge-240,Death to all homosexuals!,0.944597,1.0,1
1634,phleng-mssge-39,"Punch all weak men, toughen them up.",0.69768625,1.0,1
976,nig-mssge-179,You're just a miserable loser who can't take a joke.,0.8204276,1.0,1
2298,usa-mssge-304,Capitalists are all heartless bastards.,0.85333383,1.0,1
482,indeng-mssge-84,Xenophobes should be punched in the face.,0.7701451,1.0,1
2149,usa-mssge-155,You deserve to be punched in the face,0.83334327,1.0,1
2106,usa-mssge-112,Racists should all be punched in the face.,0.8252207,1.0,1
1020,nig-mssge-223,You're a bigoted pig!,0.8579266,1.0,1
245,gbr-mssge-246,Homophobic extremism should be forbidden,0.24442963,0.0,1
2333,usa-mssge-339,I hope someone pushes you off a cliff!,0.7252971,1.0,1
1768,phleng-mssge-173,"Sure, let's listen to you instead of overwhelming scientific consensus, lol.",0.075294,0.0,1
1824,phleng-mssge-229,"""Ooo I'm a member of the Nacionalista Party and anyone who disagrees with me is a communist!"" lol",0.2854903,0.0,1
1482,phl-mssge-286,religion_r_group.jpeg,0.036870047,0.0,1
958,nig-mssge-161,climate_l_personal.jpeg,0.019100413,0.0,1
1752,phleng-mssge-157,I'd like to run you over with my truck!,0.65849507,1.0,1
278,gbr-mssge-279,You're stupid as fuck!,0.9749944,1.0,1
2157,usa-mssge-163,Climate skeptics should be thrown out of the country!,0.4014846,0.0,1
229,gbr-mssge-230,politics_r_group.jpeg,0.028974265,0.0,1
1697,phleng-mssge-102,"I thought our institutions were built of building materials, lol",0.06184035,0.0,1
1774,phleng-mssge-179,You're just a pathetic loser who can't take a joke.,0.84251964,1.0,1
605,indeng-mssge-207,You must be some kind of do-nothing loser,0.6991143,1.0,1
1945,phleng-mssge-350,Police-haters deserve to be beaten in the streets,0.6615786,1.0,1
1452,phl-mssge-256,Ito ang sasabihin ng mga taong nanonood ng lesbian porn,0.50503236,1.0,1
2179,usa-mssge-185,"Die, you social justice warrior!",0.54649305,1.0,1
1027,nig-mssge-230,politics_r_group.jpeg,0.028974265,0.0,1
1300,phl-mssge-104,racism_l_group.jpeg,0.1587729,0.0,1
2172,usa-mssge-178,SJWs are just pathetic losers who can't take a joke.,0.7782364,1.0,1
2086,usa-mssge-92,"All this ""wokeness"" shouldn't be taught in schools.",0.15324512,0.0,1
1099,nig-mssge-302,"Billionaires are to blame for poverty, NO ONE should be that wealthy",0.28547668,0.0,1
2021,usa-mssge-27,I hope someone burns your house down and you die!,0.8988238,1.0,1
1951,phleng-mssge-356,police_l_group.jpeg,0.02826718,0.0,1
2038,usa-mssge-44,"Yes, we need more men with emotions of an 8 year old brat lol",0.48627716,0.0,1
2081,usa-mssge-87,I hope someone shoots you in the street!,0.7998551,1.0,1
1537,phl-mssge-341,Aww pusta ko'y ipinagmamalaki ka ng iyong bansa.,0.21241048,0.0,1
284,gbr-mssge-285,"You still believe in fairytales, right? Lol",0.09568449,0.0,1
1519,phl-mssge-323,"Dapat kang suntukin sa mukha, traydor",0.71760553,1.0,1
1660,phleng-mssge-65,The government should deport more immigrants!,0.3811502,0.0,1
1368,phl-mssge-172,"Hmm, sa palagay ko'y medyo mataas ang pagpapahalaga sa mga taong nagdududa sa climate change na hindi naman dapat.",0.029327808,0.0,1
1599,phleng-mssge-4,You whiny idiot,0.8988238,1.0,1
1120,nig-mssge-323,"You should be punched in the face, traitor",0.8540474,1.0,1
687,indeng-mssge-289,Communists should all be thrown in jail for threatening democracy!,0.47119883,0.0,1
746,indeng-mssge-348,"All those who hate the police are criminals, otherwise why would they want to weaken the police?!",0.40243408,0.0,1
530,indeng-mssge-132,vegans_l_group.jpeg,0.031684756,0.0,1
1668,phleng-mssge-73,You should be killed like pests!,0.85333383,1.0,1
362,gbr-mssge-363,You're a disgusting pig!,0.911035,1.0,1
214,gbr-mssge-215,"""ooo I'm a Labour supporter and anyone who disagrees with me is a fascist!"" lol",0.48627716,0.0,1
983,nig-mssge-186,Social Justice Warriors: fighting injustice one post at a time!,0.030270588,0.0,1
341,gbr-mssge-342,nationalism_r_group.jpeg,0.083999306,0.0,1
1175,nig-mssge-378,SUV-haters need a good kick in the ass.,0.8988238,1.0,1
1386,phl-mssge-190,Tigilan ang pananakit sa mga tao. Ang matinding galit ay dapat ipagbawal sa Internet.,0.083999306,0.0,1
904,nig-mssge-107,Racists should be jailed for their behavior!,0.3308965,0.0,1
202,gbr-mssge-203,freespeech_r_personal.jpeg,0.02107848,0.0,1
